case,cc3,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis,inflation_capped,exch_usd_capped,exch_usd_capped_lag1,inflation_capped_lag1,domestic_debt_in_default_lag1,sovereign_external_debt_default_lag1,gdp_weighted_default_lag1,currency_crises_lag1,inflation_crises_lag1,banking_crisis_lag1,exch_usd_capped_lag2,inflation_capped_lag2,domestic_debt_in_default_lag2,sovereign_external_debt_default_lag2,gdp_weighted_default_lag2,currency_crises_lag2,inflation_crises_lag2,banking_crisis_lag2,exch_usd_pct_change,inflation_volatility,crisis_next_year
40,MAR,Morocco,1972,0,4.5569,0,0,0.0,3.211368966,1,0,0,0,3.211368966,4.5569,4.76,4.397441072,0.0,0.0,0.0,0.0,0.0,0.0,5.0269,1.915840245,0.0,0.0,0.0,0.0,0.0,0.0,-4.266806722689076,1.2412026675860894,0.0
40,MAR,Morocco,1973,0,3.8851,0,0,0.0,7.193348119,1,0,0,0,7.193348119,3.8851,4.5569,3.211368966,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.397441072,0.0,0.0,0.0,0.0,0.0,0.0,-14.742478439289863,2.0445056953953733,0.0
40,MAR,Morocco,1974,0,4.1548,0,0,0.0,15.97890765,1,0,0,0,15.97890765,4.1548,3.8851,7.193348119,0.0,0.0,0.0,0.0,0.0,0.0,4.5569,3.211368966,0.0,0.0,0.0,0.0,0.0,0.0,6.941906257239183,6.532639312140108,0.0
40,MAR,Morocco,1975,0,3.8379,0,0,0.0,7.00696628,1,0,0,0,7.00696628,3.8379,4.1548,15.97890765,0.0,0.0,0.0,0.0,0.0,0.0,3.8851,7.193348119,0.0,0.0,0.0,0.0,0.0,0.0,-7.627322614806975,5.126995975705033,0.0
40,MAR,Morocco,1976,0,4.2041,0,0,0.0,10.97328486,1,0,0,0,10.97328486,4.2041,3.8379,7.00696628,0.0,0.0,0.0,0.0,0.0,0.0,4.1548,15.97890765,0.0,0.0,0.0,0.0,0.0,0.0,9.541676437635171,4.495992188244626,0.0
40,MAR,Morocco,1977,0,4.32,0,0,0.0,10.81415052,1,0,0,0,10.81415052,4.32,4.2041,10.97328486,0.0,0.0,0.0,0.0,0.0,0.0,3.8379,7.00696628,0.0,0.0,0.0,0.0,0.0,0.0,2.756832615779836,2.2454271551135148,0.0
40,MAR,Morocco,1978,0,3.88645,0,0,0.0,9.720054887,1,0,0,0,9.720054887,3.88645,4.32,10.81415052,0.0,0.0,0.0,0.0,0.0,0.0,4.2041,10.97328486,0.0,0.0,0.0,0.0,0.0,0.0,-10.03587962962964,0.6822700293315742,0.0
40,MAR,Morocco,1979,0,3.7388,0,0,0.0,8.651393052,1,0,0,0,8.651393052,3.7388,3.88645,9.720054887,0.0,0.0,0.0,0.0,0.0,0.0,4.32,10.81415052,0.0,0.0,0.0,0.0,0.0,0.0,-3.7990968621749888,1.081403658609742,0.0
40,MAR,Morocco,1980,0,4.334149999,0,0,0.0,9.408,1,0,0,0,9.408,4.334149999,3.7388,8.651393052,0.0,0.0,0.0,0.0,0.0,0.0,3.88645,9.720054887,0.0,0.0,0.0,0.0,0.0,0.0,15.923558334224897,0.5495256202474785,0.0
40,MAR,Morocco,1981,0,5.333349999,0,0,0.0,12.493,1,0,0,0,12.493,5.333349999,4.334149999,9.408,0.0,0.0,0.0,0.0,0.0,0.0,3.7388,8.651393052,0.0,0.0,0.0,0.0,0.0,0.0,23.054116729475016,2.035011180013759,0.0
40,MAR,Morocco,1982,0,6.267549999,0,0,0.0,10.528,1,0,0,0,10.528,6.267549999,5.333349999,12.493,0.0,0.0,0.0,0.0,0.0,0.0,4.334149999,9.408,0.0,0.0,0.0,0.0,0.0,0.0,17.516195265174073,1.5616684453922012,1.0
40,MAR,Morocco,1983,1,8.060999999,0,1,0.13,6.208,1,0,0,1,6.208,8.060999999,6.267549999,10.528,0.0,0.0,0.0,0.0,0.0,0.0,5.333349999,12.493,0.0,0.0,0.0,0.0,0.0,0.0,28.614849507162265,3.2151943953671553,1.0
40,MAR,Morocco,1984,1,9.551199999,0,0,0.0,12.448,1,0,0,1,12.448,9.551199999,8.060999999,6.208,0.0,1.0,0.13,0.0,0.0,1.0,6.267549999,10.528,0.0,0.0,0.0,0.0,0.0,0.0,18.48654013379065,3.1959974968701665,0.0
40,MAR,Morocco,1985,0,9.621299999,0,0,0.0,7.729,1,1,0,0,7.729,9.621299999,9.551199999,12.448,0.0,0.0,0.0,0.0,0.0,1.0,8.060999999,6.208,0.0,1.0,0.13,0.0,0.0,1.0,0.7339391909638504,3.2537158757335245,0.0
40,MAR,Morocco,1986,0,8.7117,0,1,0.13,8.734,1,0,0,0,8.734,8.7117,9.621299999,7.729,0.0,0.0,0.0,1.0,0.0,0.0,9.551199999,12.448,0.0,0.0,0.0,0.0,0.0,1.0,-9.454023875095253,2.4857186083707004,0.0
40,MAR,Morocco,1987,0,7.8003,0,1,0.13,2.699,1,0,0,0,2.699,7.8003,8.7117,8.734,0.0,1.0,0.13,0.0,0.0,0.0,9.621299999,7.729,0.0,0.0,0.0,1.0,0.0,0.0,-10.461792761458732,3.2334746532691003,0.0
40,MAR,Morocco,1988,0,8.2106,0,1,0.13,2.369,1,0,0,0,2.369,8.2106,7.8003,2.699,0.0,1.0,0.13,0.0,0.0,0.0,8.7117,8.734,0.0,1.0,0.13,0.0,0.0,0.0,5.2600541004833135,3.5833724804063753,0.0
40,MAR,Morocco,1989,0,8.1218,0,1,0.13,3.138,1,0,0,0,3.138,8.1218,8.2106,2.369,0.0,1.0,0.13,0.0,0.0,0.0,7.8003,2.699,0.0,1.0,0.13,0.0,0.0,0.0,-1.081528755511163,0.38578534618846116,0.0
40,MAR,Morocco,1990,0,8.0429,0,1,0.13,6.026,1,0,0,0,6.026,8.0429,8.1218,3.138,0.0,1.0,0.13,0.0,0.0,0.0,8.2106,2.369,0.0,1.0,0.13,0.0,0.0,0.0,-0.971459528675922,1.928105892666101,0.0
40,MAR,Morocco,1991,0,8.1499,0,0,0.0,8.991,1,0,0,0,8.991,8.1499,8.0429,6.026,0.0,1.0,0.13,0.0,0.0,0.0,8.1218,3.138,0.0,1.0,0.13,0.0,0.0,0.0,1.3303659127926526,2.9265844141821242,0.0
40,MAR,Morocco,1992,0,9.0487,0,0,0.0,5.74,1,0,0,0,5.74,9.0487,8.1499,8.991,0.0,0.0,0.0,0.0,0.0,0.0,8.0429,6.026,0.0,1.0,0.13,0.0,0.0,0.0,11.02835617614939,1.800093608677168,0.0
40,MAR,Morocco,1993,0,9.6512,0,0,0.0,5.183,1,0,0,0,5.183,9.6512,9.0487,5.74,0.0,0.0,0.0,0.0,0.0,0.0,8.1499,8.991,0.0,0.0,0.0,0.0,0.0,0.0,6.658415020942221,2.0567009991732856,0.0
40,MAR,Morocco,1994,0,8.9596,0,0,0.0,5.142,1,0,0,0,5.142,8.9596,9.6512,5.183,0.0,0.0,0.0,0.0,0.0,0.0,9.0487,5.74,0.0,0.0,0.0,0.0,0.0,0.0,-7.165948275862066,0.3340493975453375,0.0
40,MAR,Morocco,1995,0,8.4689,0,0,0.0,6.124,1,0,0,0,6.124,8.4689,8.9596,5.142,0.0,0.0,0.0,0.0,0.0,0.0,9.6512,5.183,0.0,0.0,0.0,0.0,0.0,0.0,-5.476807000312522,0.5555006750674577,0.0
40,MAR,Morocco,1996,0,8.7995,0,0,0.0,2.987,1,0,0,0,2.987,8.7995,8.4689,6.124,0.0,0.0,0.0,0.0,0.0,0.0,8.9596,5.142,0.0,0.0,0.0,0.0,0.0,0.0,3.9036946947065276,1.6046348494284948,0.0
40,MAR,Morocco,1997,0,9.7141,0,0,0.0,1.041,1,0,0,0,1.041,9.7141,8.7995,2.987,0.0,0.0,0.0,0.0,0.0,0.0,8.4689,6.124,0.0,0.0,0.0,0.0,0.0,0.0,10.39377237343031,2.5646498786384893,0.0
40,MAR,Morocco,1998,0,9.2551,0,0,0.0,2.745,1,0,0,0,2.745,9.2551,9.7141,1.041,0.0,0.0,0.0,0.0,0.0,0.0,8.7995,2.987,0.0,0.0,0.0,0.0,0.0,0.0,-4.725090332609295,1.0605891444540438,0.0
40,MAR,Morocco,1999,0,10.087,0,0,0.0,0.69,1,0,0,0,0.69,10.087,9.2551,2.745,0.0,0.0,0.0,0.0,0.0,0.0,9.7141,1.041,0.0,0.0,0.0,0.0,0.0,0.0,8.988557660100916,1.0992301851752586,0.0
45,NGA,Nigeria,1954,0,0.0,0,0,0.0,3.10291645,0,0,0,0,3.10291645,0.657894999,,,,,,,,,,,,,,,,,,,0.0
45,NGA,Nigeria,1955,0,0.0,0,0,0.0,6.173562277,0,0,0,0,6.173562277,0.657894999,0.657894999,3.10291645,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0
45,NGA,Nigeria,1956,0,0.0,0,0,0.0,6.862909067,0,0,0,0,6.862909067,0.657894999,0.657894999,6.173562277,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,3.10291645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.001732968856832,0.0
45,NGA,Nigeria,1957,0,0.0,0,0,0.0,1.546396847,0,0,0,0,1.546396847,0.657894999,0.657894999,6.862909067,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,6.173562277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.891111697913674,0.0
45,NGA,Nigeria,1958,0,0.0,0,0,0.0,-3.399990138,0,0,0,0,-3.399990138,0.657894999,0.657894999,1.546396847,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,6.862909067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1325618438030265,0.0
45,NGA,Nigeria,1959,0,0.0,0,0,0.0,4.707596881,0,0,0,0,4.707596881,0.657894999,0.657894999,-3.399990138,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,1.546396847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.086418503836749,0.0
45,NGA,Nigeria,1960,0,0.0,0,0,0.0,4.325727898,1,0,0,0,4.325727898,0.657894999,0.657894999,4.707596881,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,-3.399990138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.574667754103578,0.0
45,NGA,Nigeria,1961,0,0.0,0,0,0.0,6.217386806,1,0,0,0,6.217386806,0.657894999,0.657894999,4.325727898,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,4.707596881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0003052002617907,0.0
45,NGA,Nigeria,1962,0,0.0,0,0,0.0,2.911602856,1,0,0,0,2.911602856,0.657894999,0.657894999,6.217386806,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,4.325727898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6586304884203327,0.0
45,NGA,Nigeria,1963,0,0.0,0,0,0.0,-1.028492383,1,0,0,0,-1.028492383,0.657894999,0.657894999,2.911602856,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,6.217386806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.627563995255662,0.0
45,NGA,Nigeria,1964,0,0.0,0,0,0.0,0.938030761,1,0,0,0,0.938030761,0.657894999,0.657894999,-1.028492383,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,2.911602856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.970048670398811,0.0
45,NGA,Nigeria,1965,0,0.0,0,0,0.0,4.601492449,1,0,0,0,4.601492449,0.657894999,0.657894999,0.938030761,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,-1.028492383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8572975000829444,0.0
45,NGA,Nigeria,1966,0,0.0,0,0,0.0,8.140460297,1,0,0,0,8.140460297,0.657894999,0.657894999,4.601492449,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,0.938030761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6013940863149716,0.0
45,NGA,Nigeria,1967,0,0.0,0,0,0.0,-4.55304656,1,0,0,0,-4.55304656,0.657894999,0.657894999,8.140460297,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,4.601492449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55050881261889,0.0
45,NGA,Nigeria,1968,0,0.0,0,0,0.0,2.733415482,1,0,0,0,2.733415482,0.657894999,0.657894999,-4.55304656,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,8.140460297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.369900300758655,0.0
45,NGA,Nigeria,1969,0,0.0,0,0,0.0,11.00320434,1,0,0,0,11.00320434,0.657894999,0.657894999,2.733415482,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,-4.55304656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78330348576531,0.0
45,NGA,Nigeria,1970,0,0.0,0,0,0.0,13.41347233,1,0,0,0,13.41347233,0.657894999,0.657894999,11.00320434,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,2.733415482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6015238077989595,0.0
45,NGA,Nigeria,1971,0,0.0,0,0,0.0,15.47842436,1,0,0,0,15.47842436,0.657894999,0.657894999,13.41347233,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,11.00320434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.239829342354335,0.0
45,NGA,Nigeria,1972,0,0.0,0,0,0.0,-0.008248214,1,0,0,0,-0.008248214,0.657894999,0.657894999,15.47842436,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,13.41347233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.408761667270204,0.0
45,NGA,Nigeria,1973,0,0.657894999,0,0,0.0,11.67346946,1,1,0,0,11.67346946,0.657894999,0.657894999,-0.008248214,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,15.47842436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.070287448622485,0.0
45,NGA,Nigeria,1974,0,0.616218881,0,0,0.0,11.25943742,1,0,0,0,11.25943742,0.616218881,0.657894999,11.67346946,0.0,0.0,0.0,1.0,0.0,0.0,0.657894999,-0.008248214,0.0,0.0,0.0,0.0,0.0,0.0,-6.334767411721886,6.628155725034435,0.0
45,NGA,Nigeria,1975,0,0.614665929,0,0,0.0,38.50391131,1,0,1,0,38.50391131,0.614665929,0.616218881,11.25943742,0.0,0.0,0.0,0.0,0.0,0.0,0.657894999,11.67346946,0.0,0.0,0.0,1.0,0.0,0.0,-0.2520130505381135,15.611456209779993,0.0
45,NGA,Nigeria,1976,0,0.631074088,0,0,0.0,18.33643443,1,0,0,0,18.33643443,0.631074088,0.614665929,38.50391131,0.0,0.0,0.0,0.0,1.0,0.0,0.616218881,11.25943742,0.0,0.0,0.0,0.0,0.0,0.0,2.6694433880033674,14.13666844255142,0.0
45,NGA,Nigeria,1977,0,0.651380928,0,0,0.0,22.3551061,1,0,1,0,22.3551061,0.651380928,0.631074088,18.33643443,0.0,0.0,0.0,0.0,0.0,0.0,0.614665929,38.50391131,0.0,0.0,0.0,0.0,1.0,0.0,3.2178218668994063,10.674430159709681,0.0
45,NGA,Nigeria,1978,0,0.64808814,0,0,0.0,15.78133117,1,0,0,0,15.78133117,0.64808814,0.651380928,22.3551061,0.0,0.0,0.0,0.0,1.0,0.0,0.631074088,18.33643443,0.0,0.0,0.0,0.0,0.0,0.0,-0.5055088134235275,3.313929980421532,0.0
45,NGA,Nigeria,1979,0,0.570613409,0,0,0.0,10.06822352,1,0,0,0,10.06822352,0.570613409,0.64808814,15.78133117,0.0,0.0,0.0,0.0,0.0,0.0,0.651380928,22.3551061,0.0,0.0,0.0,0.0,1.0,0.0,-11.954350993060913,6.1484632142985225,0.0
45,NGA,Nigeria,1980,0,0.544454729,0,0,0.0,9.97,1,0,0,0,9.97,0.544454729,0.570613409,10.06822352,0.0,0.0,0.0,0.0,0.0,0.0,0.64808814,15.78133117,0.0,0.0,0.0,0.0,0.0,0.0,-4.58430867333508,3.3271814109388824,0.0
45,NGA,Nigeria,1981,0,0.636902109,0,0,0.0,20.555,1,1,0,0,20.555,0.636902109,0.544454729,9.97,0.0,0.0,0.0,0.0,0.0,0.0,0.570613409,10.06822352,0.0,0.0,0.0,0.0,0.0,0.0,16.979810271792118,6.083096166171776,0.0
45,NGA,Nigeria,1982,0,0.670241287,0,0,0.0,5.882,1,0,1,0,5.882,0.670241287,0.636902109,20.555,0.0,0.0,0.0,1.0,0.0,0.0,0.544454729,9.97,0.0,0.0,0.0,0.0,0.0,0.0,5.2345843307609385,7.572437938559377,0.0
45,NGA,Nigeria,1983,0,0.748559024,0,0,0.0,22.222,1,0,0,0,22.222,0.748559024,0.670241287,5.882,0.0,0.0,0.0,0.0,1.0,0.0,0.636902109,20.555,0.0,0.0,0.0,1.0,0.0,0.0,11.68500635801626,8.991397907630013,0.0
45,NGA,Nigeria,1984,0,0.808276754,0,0,0.0,40.909,1,0,1,0,40.909,0.808276754,0.748559024,22.222,0.0,0.0,0.0,0.0,0.0,0.0,0.670241287,5.882,0.0,0.0,0.0,0.0,1.0,0.0,7.977691549410815,17.52660025028623,0.0
45,NGA,Nigeria,1985,0,0.99960016,0,0,0.0,3.226,1,1,1,0,3.226,0.99960016,0.808276754,40.909,0.0,0.0,0.0,0.0,1.0,0.0,0.748559024,22.222,0.0,0.0,0.0,0.0,0.0,0.0,23.670531789164873,18.841711148406876,0.0
45,NGA,Nigeria,1986,0,3.316749585,0,0,0.0,6.25,1,1,0,0,6.25,3.316749585,0.99960016,3.226,0.0,0.0,0.0,1.0,1.0,0.0,0.808276754,40.909,0.0,0.0,0.0,0.0,1.0,0.0,231.80762846216436,20.938001122361225,0.0
45,NGA,Nigeria,1987,0,4.140786749,0,1,0.0,11.765,1,1,0,0,11.765,4.140786749,3.316749585,6.25,0.0,0.0,0.0,1.0,0.0,0.0,0.99960016,3.226,0.0,0.0,0.0,1.0,1.0,0.0,24.84472049764348,4.329632817379929,0.0
45,NGA,Nigeria,1988,0,5.353319058,0,1,0.0,34.211,1,1,0,0,34.211,5.353319058,4.140786749,11.765,0.0,1.0,0.0,1.0,0.0,0.0,3.316749585,6.25,0.0,0.0,0.0,1.0,0.0,0.0,29.282655265761438,14.810219793552466,0.0
45,NGA,Nigeria,1989,0,7.651109411,0,1,0.0,49.02,1,1,1,0,49.02,7.651109411,5.353319058,34.211,0.0,1.0,0.0,1.0,0.0,0.0,4.140786749,11.765,0.0,1.0,0.0,1.0,0.0,0.0,42.92272379256345,18.757507039405137,0.0
45,NGA,Nigeria,1990,0,9.00090009,0,1,0.0,7.895,1,1,1,0,7.895,9.00090009,7.651109411,49.02,0.0,1.0,0.0,1.0,1.0,0.0,5.353319058,34.211,0.0,1.0,0.0,1.0,0.0,0.0,17.641764174217744,20.829082080911135,1.0
45,NGA,Nigeria,1992,1,19.64636542,0,1,0.0,44.565,1,1,0,1,44.565,19.64636542,9.00090009,7.895,0.0,1.0,0.0,1.0,1.0,0.0,7.651109411,49.02,0.0,1.0,0.0,1.0,1.0,0.0,118.27111981641826,22.567681722616822,1.0
45,NGA,Nigeria,1993,1,21.88183807,0,1,0.0,57.143,1,0,1,1,57.143,21.88183807,19.64636542,44.565,0.0,1.0,0.0,1.0,0.0,1.0,9.00090009,7.895,0.0,1.0,0.0,1.0,1.0,0.0,11.3785557898882,25.587303127397643,1.0
45,NGA,Nigeria,1994,1,21.99736032,0,1,0.0,57.416,1,0,1,1,57.416,21.99736032,21.88183807,57.143,0.0,1.0,0.0,0.0,1.0,1.0,19.64636542,44.565,0.0,1.0,0.0,1.0,0.0,1.0,0.5279366826061116,7.341988990275936,1.0
45,NGA,Nigeria,1995,1,21.88662727,0,0,0.0,72.729,1,0,1,1,72.729,21.88662727,21.99736032,57.416,0.0,1.0,0.0,0.0,1.0,1.0,21.88183807,57.143,0.0,1.0,0.0,0.0,1.0,1.0,-0.5033924452258809,8.920817357918109,0.0
45,NGA,Nigeria,1996,0,21.8861,0,0,0.0,29.292,1,0,1,0,29.292,21.8861,21.88662727,72.729,0.0,0.0,0.0,0.0,1.0,1.0,21.99736032,57.416,0.0,1.0,0.0,0.0,1.0,1.0,-0.0024090966300960304,22.031115548998713,0.0
45,NGA,Nigeria,1997,0,21.886,0,0,0.0,10.673,1,0,1,1,10.673,21.886,21.8861,29.292,0.0,0.0,0.0,0.0,1.0,0.0,21.88662727,72.729,0.0,0.0,0.0,0.0,1.0,1.0,-0.00045691100744038593,31.844380105967403,0.0
45,NGA,Nigeria,1998,0,21.886,0,0,0.0,7.862,1,0,0,0,7.862,21.886,21.886,10.673,0.0,0.0,0.0,0.0,1.0,1.0,21.8861,29.292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.646271091355043,0.0
45,NGA,Nigeria,1999,0,97.95,0,0,0.0,6.618,1,1,0,0,6.618,97.95,21.886,7.862,0.0,0.0,0.0,0.0,0.0,0.0,21.886,10.673,0.0,0.0,0.0,0.0,1.0,1.0,347.5463766791557,2.0773493527406566,0.0
56,ZAF,South Africa,1900,0,0.2061,0,0,0.0,4.109589041,0,0,0,0,4.109589041,0.2061,,,,,,,,,,,,,,,,,,,0.0
56,ZAF,South Africa,1901,0,0.2045,0,0,0.0,9.204368175,0,0,0,0,9.204368175,0.2045,0.2061,4.109589041,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,-0.7763221737020931,,0.0
56,ZAF,South Africa,1902,0,0.2049,0,0,0.0,2.414285714,0,0,0,0,2.414285714,0.2049,0.2045,9.204368175,0.0,0.0,0.0,0.0,0.0,0.0,0.2061,4.109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.19559902200489976,3.534026212456054,0.0
56,ZAF,South Africa,1903,0,0.2047,0,0,0.0,-8.236853118,0,0,0,0,-8.236853118,0.2047,0.2049,2.414285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2045,9.204368175,0.0,0.0,0.0,0.0,0.0,0.0,-0.09760858955588647,8.791550663725511,0.0
56,ZAF,South Africa,1904,0,0.20455,0,0,0.0,-5.130348864,0,0,0,0,-5.130348864,0.20455,0.2047,-8.236853118,0.0,0.0,0.0,0.0,0.0,0.0,0.2049,2.414285714,0.0,0.0,0.0,0.0,0.0,0.0,-0.07327796775769002,5.477509136067408,0.0
56,ZAF,South Africa,1905,0,0.20485,0,0,0.0,-6.753725365,0,0,0,0,-6.753725365,0.20485,0.20455,-5.130348864,0.0,0.0,0.0,0.0,0.0,0.0,0.2047,-8.236853118,0.0,0.0,0.0,0.0,0.0,0.0,0.1466634074798412,1.5537796860043005,0.0
56,ZAF,South Africa,1906,0,0.2053,0,0,0.0,-7.251482086,0,0,0,0,-7.251482086,0.2053,0.20485,-6.753725365,0.0,0.0,0.0,0.0,0.0,0.0,0.20455,-5.130348864,0.0,0.0,0.0,0.0,0.0,0.0,0.2196729314132284,1.1092278968402285,0.0
56,ZAF,South Africa,1907,0,0.20405,0,0,0.0,-1.556276054,0,0,0,0,-1.556276054,0.20405,0.2053,-7.251482086,0.0,0.0,0.0,0.0,0.0,0.0,0.20485,-6.753725365,0.0,0.0,0.0,0.0,0.0,0.0,-0.6088650754992653,3.1542725743728415,0.0
56,ZAF,South Africa,1908,0,0.2052,0,0,0.0,-1.590288887,0,0,0,0,-1.590288887,0.2052,0.20405,-1.556276054,0.0,0.0,0.0,0.0,0.0,0.0,0.2053,-7.251482086,0.0,0.0,0.0,0.0,0.0,0.0,0.563587356040185,3.278354187091991,0.0
56,ZAF,South Africa,1909,0,0.2049,0,0,0.0,4.838401224,0,0,0,0,4.838401224,0.2049,0.2052,-1.590288887,0.0,0.0,0.0,0.0,0.0,0.0,0.20405,-1.556276054,0.0,0.0,0.0,0.0,0.0,0.0,-0.14619883040934978,3.701826371442597,0.0
56,ZAF,South Africa,1910,0,0.2048,0,0,0.0,15.38672018,1,0,0,0,15.38672018,0.2048,0.2049,4.838401224,0.0,0.0,0.0,0.0,0.0,0.0,0.2052,-1.590288887,0.0,0.0,0.0,0.0,0.0,0.0,-0.048804294777937685,8.571405234866472,0.0
56,ZAF,South Africa,1911,0,0.2051,0,0,0.0,3.999683819,1,0,0,0,3.999683819,0.2051,0.2048,15.38672018,0.0,0.0,0.0,0.0,0.0,0.0,0.2049,4.838401224,0.0,0.0,0.0,0.0,0.0,0.0,0.146484375,6.346062778995267,0.0
56,ZAF,South Africa,1912,0,0.20485,0,0,0.0,2.561374173,1,0,0,0,2.561374173,0.20485,0.2051,3.999683819,0.0,0.0,0.0,0.0,0.0,0.0,0.2048,15.38672018,0.0,0.0,0.0,0.0,0.0,0.0,-0.12189176011702108,7.026412454965708,0.0
56,ZAF,South Africa,1913,0,0.20485,0,0,0.0,1.252408478,1,0,0,0,1.252408478,0.20485,0.20485,2.561374173,0.0,0.0,0.0,0.0,0.0,0.0,0.2051,3.999683819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3741450449721997,0.0
56,ZAF,South Africa,1914,0,0.18925,0,0,0.0,1.236917222,1,0,0,0,1.236917222,0.18925,0.20485,1.252408478,0.0,0.0,0.0,0.0,0.0,0.0,0.20485,2.561374173,0.0,0.0,0.0,0.0,0.0,0.0,-7.615328288991952,0.7602430954143585,0.0
56,ZAF,South Africa,1915,0,0.2063,0,0,0.0,4.87275882,1,0,0,0,4.87275882,0.2063,0.18925,1.236917222,0.0,0.0,0.0,0.0,0.0,0.0,0.20485,1.252408478,0.0,0.0,0.0,0.0,0.0,0.0,9.009247027741086,2.0946965056056412,0.0
56,ZAF,South Africa,1916,0,0.20965,0,0,0.0,5.81828209,1,0,0,0,5.81828209,0.20965,0.2063,4.87275882,0.0,0.0,0.0,0.0,0.0,0.0,0.18925,1.236917222,0.0,0.0,0.0,0.0,0.0,0.0,1.62384876393602,2.4187552733311377,0.0
56,ZAF,South Africa,1917,0,0.20985,0,0,0.0,9.889250814,1,0,0,0,9.889250814,0.20985,0.20965,5.81828209,0.0,0.0,0.0,0.0,0.0,0.0,0.2063,4.87275882,0.0,0.0,0.0,0.0,0.0,0.0,0.0953970903887491,2.665582879714543,0.0
56,ZAF,South Africa,1918,0,0.2098,0,0,0.0,7.001422812,1,0,0,0,7.001422812,0.2098,0.20985,9.889250814,0.0,0.0,0.0,0.0,0.0,0.0,0.20965,5.81828209,0.0,0.0,0.0,0.0,0.0,0.0,-0.02382654276865681,2.0941250714389876,0.0
56,ZAF,South Africa,1919,0,0.20985,0,0,0.0,0.93079949,1,0,0,0,0.93079949,0.20985,0.2098,7.001422812,0.0,0.0,0.0,0.0,0.0,0.0,0.20985,9.889250814,0.0,0.0,0.0,0.0,0.0,0.0,0.023832221163022638,4.572487802265903,0.0
56,ZAF,South Africa,1920,0,0.2532,0,0,0.0,35.18691332,1,0,1,0,35.18691332,0.2532,0.20985,0.93079949,0.0,0.0,0.0,0.0,0.0,0.0,0.2098,7.001422812,0.0,0.0,0.0,0.0,0.0,0.0,20.657612580414565,18.27911229348992,0.0
56,ZAF,South Africa,1921,0,0.2406,0,0,0.0,-18.07365899,1,0,0,0,-18.07365899,0.2406,0.2532,35.18691332,0.0,0.0,0.0,0.0,1.0,0.0,0.20985,0.93079949,0.0,0.0,0.0,0.0,0.0,0.0,-4.976303317535535,26.99178683612449,0.0
56,ZAF,South Africa,1922,0,0.21695,0,0,0.0,-3.95519429,1,0,0,0,-3.95519429,0.21695,0.2406,-18.07365899,0.0,0.0,0.0,0.0,0.0,0.0,0.2532,35.18691332,0.0,0.0,0.0,0.0,1.0,0.0,-9.82959268495428,27.592644540489122,0.0
